name,category,severity,priority,risk_score,base_severity,cvss_component,exploitability,class_modifier,exposure_score,compliance_score,category_weight,finding_class,state,resource_name,resource_display_name,project_id,project_display_name,cve_id,cvss_score,observed_in_wild,zero_day,public_ip,compliance_frameworks,compliance_violations,event_time,create_time,description,remediation_script_lang,remediation_script
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-3517,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-3517,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-3517,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4674,8.6,false,false,false,,,,,,,
,,LOW,LOW,31.84,10,25.80,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61732,8.6,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32988,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32990,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32990,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32990,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32988,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-24842,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.88,10,24.60,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-32988,8.2,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-22901,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2023-31484,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-22901,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-22901,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-23876,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-23876,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-29415,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-25646,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-29415,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2022-22576,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2023-31484,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-25646,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2023-39323,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-29415,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-25646,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2026-23876,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2022-22576,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2023-31484,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-33599,8.1,false,false,false,,,,,,,
,,LOW,LOW,30.64,10,24.30,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2022-22576,8.1,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2022-40304,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-25621,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-68973,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-37849,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-68973,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-1125,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2024-45782,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2021-3999,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-4802,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-38118,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2025-61731,7.8,false,false,false,,,,,,,
,,LOW,LOW,29.92,10,23.40,2.00,2,0.00,0.00,0.8,,ACTIVE,,,,,CVE-2022-30065,7.8,false,false,false,,,,,,,
